REGIMEN;UNIVERSIDA;UNIV_C;UNIDAD_ACA;UNAC_C;ANEXO_C;UNICUE;CUI;TELEF;FAX;WEB;DIRECCION_NORM;CALLE;ALTURA;WKT_GKBA;BARRIO;COMUNA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO;LAT;LNG
PUBLICO;UNIVERSIDAD PEDAGOGICA DE LA PROVINCIA DE BUENOS AIRES;48;SEDE CIUDAD AUTONOMA DE BUENOS AIRES;303;0;4830300;2507;4811-4107;;;PARAGUAY 1457;PARAGUAY;1457;POINT(106944.361195 103434.062209);RECOLETA;COMUNA 2;1061;C1061ABA;-34.59828739326346;-58.387599822130156
PUBLICO;UNIVERSIDAD TECNOLOGICA NACIONAL;49;RECTORADO;1;0;4900100;2555;5371-5700/5702;5371-5697;WWW.UTN.EDU.AR;SARMIENTO 440;SARMIENTO;440;POINT(108302.281709 102753.266083);SAN NICOLAS;COMUNA 1;1041;C1041AAJ;-34.60441408940785;-58.37279054753848
PUBLICO;UNIVERSIDAD TECNOLOGICA NACIONAL;49;FACULTAD REGIONAL BUENOS AIRES;254;0;4925400;2554;4867-7515[C]4867-7500;4867-7500 INT. 7752;WWW.FRBA.UTN.EDU.AR;MEDRANO AV. 951;MEDRANO AV.;951;POINT(103949.540124 103380.610738);ALMAGRO;COMUNA 5;1179;C1179AAQ;-34.59878509765004;-58.420245975877364
PUBLICO;UNIVERSIDAD TECNOLOGICA NACIONAL;49;INSTITUTO NACIONAL SUPERIOR DEL PROFESORADO TECNICO;269;0;4926900;702;4555-1989 INT.109;4552-4176;WWW.INSPT.UTN.EDU.AR;TRIUNVIRATO AV. 3174;TRIUNVIRATO AV.;3174;POINT(99663.0861894 105021.053447);VILLA ORTUZAR;COMUNA 15;1427;C1427AAR;-34.58400544989217;-58.4669720546801
PUBLICO;UNIVERSIDAD TECNOLOGICA NACIONAL;49;SEDE CAMPUS;299;0;4929900;2557;4638-8838/8115;;;MOZART 2300;MOZART;2300;POINT(99467.4445105 96655.4823722);VILLA LUGANO;COMUNA 8;1407;C1407IVT;-34.65941346035464;-58.46910962411923
PUBLICO;UNIVERSIDAD TECNOLOGICA NACIONAL;49;SEDE CASTRO BARROS;301;0;4930100;2553;4981-5577/4983-8882;;;CASTRO BARROS AV. 91;CASTRO BARROS AV.;91;POINT(103900.155393 101820.305034);ALMAGRO;COMUNA 5;1178;C1178AAA;-34.61285007071943;-58.42077715047119
PRIVADO;UNIVERSIDAD TORCUATO DI TELLA;50;RECTORADO;1;0;5000100;2556;5169-7168[C]5169-7000;5169-7240;WWW.UTDT.EDU;"FIGUEROA ALCORTA; PRES. AV. 7350";"FIGUEROA ALCORTA; PRES. AV.";7350;POINT(101525.675027 109105.253896);BELGRANO;COMUNA 13;1428;C1428BCW;-34.54718864424262;-58.4466788540001
PRIVADO;UNIVERSIDAD TORCUATO DI TELLA;50;DEPARTAMENTO DE HISTORIA;11;0;5001100;2556;5169-7266;5169-7266;;"FIGUEROA ALCORTA; PRES. AV. 7350";"FIGUEROA ALCORTA; PRES. AV.";7350;POINT(101525.675027 109105.253896);BELGRANO;COMUNA 13;1428;C1428BCW;-34.54718864424262;-58.4466788540001
PRIVADO;UNIVERSIDAD TORCUATO DI TELLA;50;DEPARTAMENTO DE ARTE;79;0;5007900;2556;5169-7140;5169-7140;;"FIGUEROA ALCORTA; PRES. AV. 7350";"FIGUEROA ALCORTA; PRES. AV.";7350;POINT(101525.675027 109105.253896);BELGRANO;COMUNA 13;1428;C1428BCW;-34.54718864424262;-58.4466788540001
PRIVADO;UNIVERSIDAD TORCUATO DI TELLA;50;DEPARTAMENTO DE CIENCIA POLITICA Y ESTUDIOS INTERNACIONALES;92;0;5009200;2556;5169-7163;5169-7174;;"FIGUEROA ALCORTA; PRES. AV. 7350";"FIGUEROA ALCORTA; PRES. AV.";7350;POINT(101525.675027 109105.253896);BELGRANO;COMUNA 13;1428;C1428BCW;-34.54718864424262;-58.4466788540001
PRIVADO;UNIVERSIDAD TORCUATO DI TELLA;50;DEPARTAMENTO DE ECONOMIA;106;0;5010600;2556;5169-7331;5169-7348;;"FIGUEROA ALCORTA; PRES. AV. 7350";"FIGUEROA ALCORTA; PRES. AV.";7350;POINT(101525.675027 109105.253896);BELGRANO;COMUNA 13;1428;C1428BCW;-34.54718864424262;-58.4466788540001
PRIVADO;UNIVERSIDAD TORCUATO DI TELLA;50;DEPARTAMENTO DE MATEMATICA Y ESTADISTICA;135;0;5013500;2556;5169-7143;5169-7143;;"FIGUEROA ALCORTA; PRES. AV. 7350";"FIGUEROA ALCORTA; PRES. AV.";7350;POINT(101525.675027 109105.253896);BELGRANO;COMUNA 13;1428;C1428BCW;-34.54718864424262;-58.4466788540001
PRIVADO;UNIVERSIDAD TORCUATO DI TELLA;50;ESCUELA DE ARQUITECTURA Y ESTUDIOS URBANOS;165;0;5016500;2556;5169-7330;5169-7330;;"FIGUEROA ALCORTA; PRES. AV. 7350";"FIGUEROA ALCORTA; PRES. AV.";7350;POINT(101525.675027 109105.253896);BELGRANO;COMUNA 13;1428;C1428BCW;-34.54718864424262;-58.4466788540001
PRIVADO;UNIVERSIDAD TORCUATO DI TELLA;50;ESCUELA DE DERECHO;173;0;5017300;2556;5169-7181;5169-7181;;"FIGUEROA ALCORTA; PRES. AV. 7350";"FIGUEROA ALCORTA; PRES. AV.";7350;POINT(101525.675027 109105.253896);BELGRANO;COMUNA 13;1428;C1428BCW;-34.54718864424262;-58.4466788540001
PRIVADO;UNIVERSIDAD TORCUATO DI TELLA;50;ESCUELA DE GOBIERNO;179;0;5017900;2556;5169-7138;5169-7138;;"FIGUEROA ALCORTA; PRES. AV. 7350";"FIGUEROA ALCORTA; PRES. AV.";7350;POINT(101525.675027 109105.253896);BELGRANO;COMUNA 13;1428;C1428BCW;-34.54718864424262;-58.4466788540001
PRIVADO;UNIVERSIDAD TORCUATO DI TELLA;50;ESCUELA DE NEGOCIOS;184;0;5018400;2556;5169-7301;5169-7347;;"SAENZ VALIENTE; JUAN PABLO 1010";"SAENZ VALIENTE; JUAN PABLO";1010;POINT(101446.180148 108997.736161);BELGRANO;COMUNA 13;1428;C1428BIJ;-34.548157946390205;-58.44754471156536
PRIVADO;UNIVERSITA DEGLI STUDI DI BOLOGNA;51;RECTORADO;1;0;5100100;1050;[C]4570-3000 INT.140/141;4570-3059;WWW.UNIBO.EDU.AR;"ALVEAR; MARCELO T. DE 1149";"ALVEAR; MARCELO T. DE";1149;POINT(107342.791271 103599.280821);RETIRO;COMUNA 1;1058;C1058AAQ;-34.59679532000184;-58.383257985590305
